# cid2code.txt (Version 08/23/2009)
#
# The data in this table contains nineteen tab-delimited columns of
# information. The contents of this file supplement Technical Note 
# #5080 "Adobe-CNS1-6 Character Collection for CID-Keyed Fonts":
#
# http://www.adobe.com/devnet/font/
#
# This table contains lists CIDs 0 through 19155 in the first column,
# and provides additional columns that indicate whether a CID is used
# in a particular CMap file, and if so, provides the encoded value.
# Here are some common aspects of the data that you will find in this
# table:
#
# o All character codes are provided in hexadecimal notation.
#
# o Many of the CMap files indicated at the head of each column have
#   both "-H" (horizontal writing mode) and "-V" (vertical writing
#   mode) versions. Those with only a "-H" version are explicitly
#   shown with the "-H" appended. Those with both do not have a
#   writing mode suffix.
#
# o The character codes found in a corresponding "-V" (vertical
#   writing mode) CMap file are indicated by a "v" appended to the
#   hexadecimal code.
#
# o There may be cases of single CIDs being referenced in multiple
#   encoding points within a single CMap file. These cases are
#   comma-delimited, within the same column.
#
# The following is a synopsis of columns 2 through 19, and provides
# information about character set and encoding:
#
# o Column 2: Character codes for the "B5-H" and "B5-V" CMaps (Big
#   Five character set, Big Five encoding, half-width Latin
#   characters).
#
# o Column 3: Character codes for the "B5pc-H" and "B5pc-V" CMaps
#   (MacOS-T character set, Big Five encoding, proportional Latin
#   characters).
#
# o Column 4: Character codes for the "ETen-B5-H" and "ETen-B5-V"
#   CMaps (Big Five character set with ETen extensions, Big Five
#   encoding, half-width Latin characters).
#
# o Column 5: Character codes for the "ETenms-B5-H" and
#   "ETenms-B5-V" CMaps (Big Five character set with ETen extensions,
#   Big Five encoding, proportional Latin characters).
#
# o Column 6: Character codes for the "CNS1-H" and "CNS1-V" CMaps
#   (CNS 11643-1992 character set, Plane 1, ISO-2022-CN encoding).
#
# o Column 7: Character codes for the "CNS2-H" and "CNS2-V" CMaps
#   (CNS 11643-1992 character set, Plane 2, ISO-2022-CN encoding).
#
# o Column 8: Character codes for the "CNS-EUC-H" and "CNS-EUC-V"
#   CMaps (CNS 11643-1992 character set, Planes 1 and 2, EUC-TW
#   encoding, half-width Latin characters).
#
# o Column 9: Character codes for the "UniCNS-UCS2-H" and
#   "UniCNS-UCS2-V" CMaps (Unicode UCS-2 encoding, proportional
#   Latin characters).
#   (NOTE: These two CMap files are no longer being maintained. The
#   use of the UTF-8, UTF-16, and UTF-32 CMap files is recommended.)
#
# o Column 10: Character codes for the "UniCNS-UTF8-H" and
#   "UniCNS-UTF8-V" CMaps (Unicode 5.2 UTF-8 encoding, proportional Latin
#   characters).
#
# o Column 11: Character codes for the "UniCNS-UTF16-H" and
#   "UniCNS-UTF16-V" CMaps (Unicode 5.2 UTF-16 encoding, proportional
#   Latin characters).
#
# o Column 12: Character codes for the "UniCNS-UTF32-H" and
#   "UniCNS-UTF32-V" CMaps (Unicode 5.2 UTF-32 encoding, proportional
#   Latin characters).
#
# o Column 13: Character codes for the "ETHK-B5-H" and "ETHK-B5-V"
#   CMaps (Big Five character set with the ETen and Hong Kong SCS
#   extensions, Big Five encoding, proportional Latin characters).
#
# o Column 14: Character codes for the "HKdla-B5-H" and "HKdla-B5-V"
#   CMaps (Big Five character set with Dynalab's Hong Kong Extension
#   A with 784 Hong Kong hanzi, Big Five encoding, proportional Latin
#   characters).
#
# o Column 15: Character codes for the "HKdlb-B5-H" and "HKdlb-B5-V"
#   CMaps (Big Five character set with Dynalab's Hong Kong Extension
#   B with 665 Hong Kong hanzi, Big Five encoding, proportional Latin
#   characters).
#
# o Column 16: Character codes for the "HKgccs-B5-H" and "HKgccs-B5-V"
#   CMaps (Big Five character set with Hong Kong's GCCS extension, Big
#   Five encoding, proportional Latin characters).
#
# o Column 17: Character codes for the "HKm314-B5-H" and "HKm314-B5-V"
#   CMaps (Big Five character set with Monotype's Hong Kong extension
#   containing 314 Hong Kong hanzi, Big Five encoding, proportional
#   Latin characters).
#
# o Column 18: Character codes for the "HKm471-B5-H" and "HKm471-B5-V"
#   CMaps (Big Five character set with Monotype's Hong Kong extension
#   containing 471 Hong Kong hanzi, Big Five encoding, proportional
#   Latin characters).
#
# o Column 19: Character codes for the "HKscs-B5-H" and "HKscs-B5-V"
#   CMaps (Big Five character set with Hong Kong's SCS extension,
#   Big Five encoding, proportional Latin characters).
#
CID	B5	B5pc	ETen-B5	ETenms-B5	CNS1	CNS2	CNS-EUC	UniCNS-UCS2	UniCNS-UTF8	UniCNS-UTF16	UniCNS-UTF32	ETHK-B5	HKdla-B5	HKdlb-B5	HKgccs-B5	HKm314-B5	HKm471-B5	HKscs-B5
18231	*	*	*	*	*	*	*	7dd0	e7b790,eea7b2	7dd0,e9f2	00007dd0,0000e9f2	9962	*	*	*	*	*	9962
18232	*	*	*	*	*	*	*	7dfd	e7b7bd,eea7b3	7dfd,e9f3	00007dfd,0000e9f3	9963	*	*	*	*	*	9963
18233	*	*	*	*	*	*	*	7fb4	e7beb4,eea7b5	7fb4,e9f5	00007fb4,0000e9f5	9965	*	*	*	*	*	9965
18234	*	*	*	*	*	*	*	729f	e78a9f,eea7b6	729f,e9f6	0000729f,0000e9f6	9966	*	*	*	*	*	9966
18235	*	*	*	*	*	*	*	4397	e48e97,eea7b7	4397,e9f7	00004397,0000e9f7	9967	*	*	*	*	*	9967
18236	*	*	*	*	*	*	*	8020	e880a0,eea7b8	8020,e9f8	00008020,0000e9f8	9968	*	*	*	*	*	9968
18237	*	*	*	*	*	*	*	8025	e880a5,eea7b9	8025,e9f9	00008025,0000e9f9	9969	*	*	*	*	*	9969
18238	*	*	*	*	*	*	*	802e	e880ae,eea7bb	802e,e9fb	0000802e,0000e9fb	996b	*	*	*	*	*	996b
18239	*	*	*	*	*	*	*	8031	e880b1,eea7bc	8031,e9fc	00008031,0000e9fc	996c	*	*	*	*	*	996c
18240	*	*	*	*	*	*	*	8054	e88194,eea7bd	8054,e9fd	00008054,0000e9fd	996d	*	*	*	*	*	996d
18241	*	*	*	*	*	*	*	57b4	e59eb4,eea7bf	57b4,e9ff	000057b4,0000e9ff	996f	*	*	*	*	*	996f
18242	*	*	*	*	*	*	*	70a0	e782a0,eea880	70a0,ea00	000070a0,0000ea00	9970	*	*	*	*	*	9970
18243	*	*	*	*	*	*	*	80b7	e882b7,eea881	80b7,ea01	000080b7,0000ea01	9971	*	*	*	*	*	9971
18244	*	*	*	*	*	*	*	80e9	e883a9,eea882	80e9,ea02	000080e9,0000ea02	9972	*	*	*	*	*	9972
18245	*	*	*	*	*	*	*	43ed	e48fad,eea883	43ed,ea03	000043ed,0000ea03	9973	*	*	*	*	*	9973
18246	*	*	*	*	*	*	*	810c	e8848c,eea884	810c,ea04	0000810c,0000ea04	9974	*	*	*	*	*	9974
18247	*	*	*	*	*	*	*	810e	e8848e,eea886	810e,ea06	0000810e,0000ea06	9976	*	*	*	*	*	9976
18248	*	*	*	*	*	*	*	8112	e88492,eea887	8112,ea07	00008112,0000ea07	9977	*	*	*	*	*	9977
18249	*	*	*	*	*	*	*	8114	e88494,eea889	8114,ea09	00008114,0000ea09	9979	*	*	*	*	*	9979
18250	*	*	*	*	*	*	*	4401	e49081,eea88a	4401,ea0a	00004401,0000ea0a	997a	*	*	*	*	*	997a
18251	*	*	*	*	*	*	*	3b39	e3acb9,eea88b	3b39,ea0b	00003b39,0000ea0b	997b	*	*	*	*	*	997b
18252	*	*	*	*	*	*	*	8156	e88596,eea88c	8156,ea0c	00008156,0000ea0c	997c	*	*	*	*	*	997c
18253	*	*	*	*	*	*	*	8159	e88599,eea88d	8159,ea0d	00008159,0000ea0d	997d	*	*	*	*	*	997d
18254	*	*	*	*	*	*	*	815a	e8859a,eea88e	815a,ea0e	0000815a,0000ea0e	997e	*	*	*	*	*	997e
18255	*	*	*	*	*	*	*	4413	e49093,eea88f	4413,ea0f	00004413,0000ea0f	99a1	*	*	*	*	*	99a1
18256	*	*	*	*	*	*	*	817c	e885bc,eea891	817c,ea11	0000817c,0000ea11	99a3	*	*	*	*	*	99a3
18257	*	*	*	*	*	*	*	4425	e490a5,eea893	4425,ea13	00004425,0000ea13	99a5	*	*	*	*	*	99a5
18258	*	*	*	*	*	*	*	442d	e490ad,eea895	442d,ea15	0000442d,0000ea15	99a7	*	*	*	*	*	99a7
18259	*	*	*	*	*	*	*	81a5	e886a5,eea896	81a5,ea16	000081a5,0000ea16	99a8	*	*	*	*	*	99a8
18260	*	*	*	*	*	*	*	57ef	e59faf,eea897	57ef,ea17	000057ef,0000ea17	99a9	*	*	*	*	*	99a9
18261	*	*	*	*	*	*	*	81c1	e88781,eea898	81c1,ea18	000081c1,0000ea18	99aa	*	*	*	*	*	99aa
18262	*	*	*	*	*	*	*	81e4	e887a4,eea899	81e4,ea19	000081e4,0000ea19	99ab	*	*	*	*	*	99ab
18263	*	*	*	*	*	*	*	8254	e88994,eea89a	8254,ea1a	00008254,0000ea1a	99ac	*	*	*	*	*	99ac
18264	*	*	*	*	*	*	*	448f	e4928f,eea89b	448f,ea1b	0000448f,0000ea1b	99ad	*	*	*	*	*	99ad
18265	*	*	*	*	*	*	*	8276	e889b6,eea89d	8276,ea1d	00008276,0000ea1d	99af	*	*	*	*	*	99af
18266	*	*	*	*	*	*	*	82ca	e88b8a,eea89e	82ca,ea1e	000082ca,0000ea1e	99b0	*	*	*	*	*	99b0
18267	*	*	*	*	*	*	*	82d8	e88b98,eea89f	82d8,ea1f	000082d8,0000ea1f	99b1	*	*	*	*	*	99b1
18268	*	*	*	*	*	*	*	44b0	e492b0,eea8a1	44b0,ea21	000044b0,0000ea21	99b3	*	*	*	*	*	99b3
18269	*	*	*	*	*	*	*	8357	e88d97,eea8a2	8357,ea22	00008357,0000ea22	99b4	*	*	*	*	*	99b4
18270	*	*	*	*	*	*	*	9669	e999a9,eea8a3	9669,ea23	00009669,0000ea23	99b5	*	*	*	*	*	99b5
18271	*	*	*	*	*	*	*	8405	e89085,eea8a5	8405,ea25	00008405,0000ea25	99b7	*	*	*	*	*	99b7
18272	*	*	*	*	*	*	*	70f5	e783b5,eea8a6	70f5,ea26	000070f5,0000ea26	99b8	*	*	*	*	*	99b8
18273	*	*	*	*	*	*	*	8464	e891a4,eea8a7	8464,ea27	00008464,0000ea27	99b9	*	*	*	*	*	99b9
18274	*	*	*	*	*	*	*	8488	e89288,eea8a9	8488,ea29	00008488,0000ea29	99bb	*	*	*	*	*	99bb
18275	*	*	*	*	*	*	*	4504	e49484,eea8aa	4504,ea2a	00004504,0000ea2a	99bc	*	*	*	*	*	99bc
18276	*	*	*	*	*	*	*	84be	e892be,eea8ab	84be,ea2b	000084be,0000ea2b	99bd	*	*	*	*	*	99bd
18277	*	*	*	*	*	*	*	84e1	e893a1,eea8ac	84e1,ea2c	000084e1,0000ea2c	99be	*	*	*	*	*	99be
18278	*	*	*	*	*	*	*	84f8	e893b8,eea8ad	84f8,ea2d	000084f8,0000ea2d	99bf	*	*	*	*	*	99bf
18279	*	*	*	*	*	*	*	8510	e89490,eea8ae	8510,ea2e	00008510,0000ea2e	99c0	*	*	*	*	*	99c0
18280	*	*	*	*	*	*	*	8538	e894b8,eea8af	8538,ea2f	00008538,0000ea2f	99c1	*	*	*	*	*	99c1
18281	*	*	*	*	*	*	*	8552	e89592,eea8b0	8552,ea30	00008552,0000ea30	99c2	*	*	*	*	*	99c2
18282	*	*	*	*	*	*	*	453b	e494bb,eea8b1	453b,ea31	0000453b,0000ea31	99c3	*	*	*	*	*	99c3
18283	*	*	*	*	*	*	*	856f	e895af,eea8b2	856f,ea32	0000856f,0000ea32	99c4	*	*	*	*	*	99c4
18284	*	*	*	*	*	*	*	8570	e895b0,eea8b3	8570,ea33	00008570,0000ea33	99c5	*	*	*	*	*	99c5
18285	*	*	*	*	*	*	*	85e0	e897a0,eea8b4	85e0,ea34	000085e0,0000ea34	99c6	*	*	*	*	*	99c6
18286	*	*	*	*	*	*	*	4577	e495b7,eea8b5	4577,ea35	00004577,0000ea35	99c7	*	*	*	*	*	99c7
18287	*	*	*	*	*	*	*	8672	e899b2,eea8b6	8672,ea36	00008672,0000ea36	99c8	*	*	*	*	*	99c8
18288	*	*	*	*	*	*	*	8692	e89a92,eea8b7	8692,ea37	00008692,0000ea37	99c9	*	*	*	*	*	99c9
18289	*	*	*	*	*	*	*	86ef	e89baf,eea8b9	86ef,ea39	000086ef,0000ea39	99cb	*	*	*	*	*	99cb
18290	*	*	*	*	*	*	*	9645	e99985,eea8ba	9645,ea3a	00009645,0000ea3a	99cc	*	*	*	*	*	99cc
18291	*	*	*	*	*	*	*	4606	e49886,eea8bc	4606,ea3c	00004606,0000ea3c	99ce	*	*	*	*	*	99ce
18292	*	*	*	*	*	*	*	4617	e49897,eea8bd	4617,ea3d	00004617,0000ea3d	99cf	*	*	*	*	*	99cf
18293	*	*	*	*	*	*	*	88ae	e8a2ae,eea8be	88ae,ea3e	000088ae,0000ea3e	99d0	*	*	*	*	*	99d0
18294	*	*	*	*	*	*	*	88ff	e8a3bf,eea8bf	88ff,ea3f	000088ff,0000ea3f	99d1	*	*	*	*	*	99d1
18295	*	*	*	*	*	*	*	8924	e8a4a4,eea980	8924,ea40	00008924,0000ea40	99d2	*	*	*	*	*	99d2
18296	*	*	*	*	*	*	*	8991	e8a691,eea982	8991,ea42	00008991,0000ea42	99d4	*	*	*	*	*	99d4
18297	*	*	*	*	*	*	*	ea43	f0a7a5a7,eea983	d85edd67,ea43	00027967,0000ea43	99d5	*	*	*	*	*	99d5
18298	*	*	*	*	*	*	*	8a38	e8a8b8,eea985	8a38,ea45	00008a38,0000ea45	99d7	*	*	*	*	*	99d7
18299	*	*	*	*	*	*	*	8a94	e8aa94,eea986	8a94,ea46	00008a94,0000ea46	99d8	*	*	*	*	*	99d8
18300	*	*	*	*	*	*	*	8ab4	e8aab4,eea987	8ab4,ea47	00008ab4,0000ea47	99d9	*	*	*	*	*	99d9
18301	*	*	*	*	*	*	*	8c51	e8b191,eea988	8c51,ea48	00008c51,0000ea48	99da	*	*	*	*	*	99da
18302	*	*	*	*	*	*	*	8cd4	e8b394,eea989	8cd4,ea49	00008cd4,0000ea49	99db	*	*	*	*	*	99db
18303	*	*	*	*	*	*	*	8cf2	e8b3b2,eea98a	8cf2,ea4a	00008cf2,0000ea4a	99dc	*	*	*	*	*	99dc
18304	*	*	*	*	*	*	*	8d1c	e8b49c,eea98b	8d1c,ea4b	00008d1c,0000ea4b	99dd	*	*	*	*	*	99dd
18305	*	*	*	*	*	*	*	4798	e49e98,eea98c	4798,ea4c	00004798,0000ea4c	99de	*	*	*	*	*	99de
18306	*	*	*	*	*	*	*	8dc3	e8b783,eea98e	8dc3,ea4e	00008dc3,0000ea4e	99e0	*	*	*	*	*	99e0
18307	*	*	*	*	*	*	*	47ed	e49fad,eea98f	47ed,ea4f	000047ed,0000ea4f	99e1	*	*	*	*	*	99e1
18308	*	*	*	*	*	*	*	8e3a	e8b8ba,eea991	8e3a,ea51	00008e3a,0000ea51	99e3	*	*	*	*	*	99e3
18309	*	*	*	*	*	*	*	5754	e59d94,eea993	5754,ea53	00005754,0000ea53	99e5	*	*	*	*	*	99e5
18310	*	*	*	*	*	*	*	55f5	e597b5,eea995	55f5,ea55	000055f5,0000ea55	99e7	*	*	*	*	*	99e7
18311	*	*	*	*	*	*	*	4837	e4a0b7,eea997	4837,ea57	00004837,0000ea57	99e9	*	*	*	*	*	99e9
18312	*	*	*	*	*	*	*	8ece	e8bb8e,eea998	8ece,ea58	00008ece,0000ea58	99ea	*	*	*	*	*	99ea
18313	*	*	*	*	*	*	*	8ee2	e8bba2,eea999	8ee2,ea59	00008ee2,0000ea59	99eb	*	*	*	*	*	99eb
18314	*	*	*	*	*	*	*	8ee4	e8bba4,eea99a	8ee4,ea5a	00008ee4,0000ea5a	99ec	*	*	*	*	*	99ec
18315	*	*	*	*	*	*	*	8eed	e8bbad,eea99b	8eed,ea5b	00008eed,0000ea5b	99ed	*	*	*	*	*	99ed
18316	*	*	*	*	*	*	*	8ef2	e8bbb2,eea99c	8ef2,ea5c	00008ef2,0000ea5c	99ee	*	*	*	*	*	99ee
18317	*	*	*	*	*	*	*	8fc1	e8bf81,eea99e	8fc1,ea5e	00008fc1,0000ea5e	99f0	*	*	*	*	*	99f0
18318	*	*	*	*	*	*	*	8fca	e8bf8a,eea99f	8fca,ea5f	00008fca,0000ea5f	99f1	*	*	*	*	*	99f1
18319	*	*	*	*	*	*	*	8fcc	e8bf8c,eea9a0	8fcc,ea60	00008fcc,0000ea60	99f2	*	*	*	*	*	99f2
18320	*	*	*	*	*	*	*	9033	e980b3,eea9a1	9033,ea61	00009033,0000ea61	99f3	*	*	*	*	*	99f3
18321	*	*	*	*	*	*	*	48ad	e4a2ad,eea9a3	48ad,ea63	000048ad,0000ea63	99f5	*	*	*	*	*	99f5
18322	*	*	*	*	*	*	*	98e0	e9a3a0,eea9a4	98e0,ea64	000098e0,0000ea64	99f6	*	*	*	*	*	99f6
18323	*	*	*	*	*	*	*	9213	e98893,eea9a5	9213,ea65	00009213,0000ea65	99f7	*	*	*	*	*	99f7
18324	*	*	*	*	*	*	*	491e	e4a49e,eea9a6	491e,ea66	0000491e,0000ea66	99f8	*	*	*	*	*	99f8
18325	*	*	*	*	*	*	*	9228	e988a8,eea9a7	9228,ea67	00009228,0000ea67	99f9	*	*	*	*	*	99f9
18326	*	*	*	*	*	*	*	9258	e98998,eea9a8	9258,ea68	00009258,0000ea68	99fa	*	*	*	*	*	99fa
18327	*	*	*	*	*	*	*	926b	e989ab,eea9a9	926b,ea69	0000926b,0000ea69	99fb	*	*	*	*	*	99fb
18328	*	*	*	*	*	*	*	92b1	e98ab1,eea9aa	92b1,ea6a	000092b1,0000ea6a	99fc	*	*	*	*	*	99fc
18329	*	*	*	*	*	*	*	92ae	e98aae,eea9ab	92ae,ea6b	000092ae,0000ea6b	99fd	*	*	*	*	*	99fd
18330	*	*	*	*	*	*	*	92bf	e98abf,eea9ac	92bf,ea6c	000092bf,0000ea6c	99fe	*	*	*	*	*	99fe
18331	*	*	*	*	*	*	*	92e3	e98ba3,eea9ad	92e3,ea6d	000092e3,0000ea6d	9a40	*	*	*	*	*	9a40
18332	*	*	*	*	*	*	*	92eb	e98bab,eea9ae	92eb,ea6e	000092eb,0000ea6e	9a41	*	*	*	*	*	9a41
18333	*	*	*	*	*	*	*	92f3	e98bb3,eea9af	92f3,ea6f	000092f3,0000ea6f	9a42	*	*	*	*	*	9a42
18334	*	*	*	*	*	*	*	92f4	e98bb4,eea9b0	92f4,ea70	000092f4,0000ea70	9a43	*	*	*	*	*	9a43
18335	*	*	*	*	*	*	*	92fd	e98bbd,eea9b1	92fd,ea71	000092fd,0000ea71	9a44	*	*	*	*	*	9a44
18336	*	*	*	*	*	*	*	9343	e98d83,eea9b2	9343,ea72	00009343,0000ea72	9a45	*	*	*	*	*	9a45
18337	*	*	*	*	*	*	*	9384	e98e84,eea9b3	9384,ea73	00009384,0000ea73	9a46	*	*	*	*	*	9a46
18338	*	*	*	*	*	*	*	93ad	e98ead,eea9b4	93ad,ea74	000093ad,0000ea74	9a47	*	*	*	*	*	9a47
18339	*	*	*	*	*	*	*	4945	e4a585,eea9b5	4945,ea75	00004945,0000ea75	9a48	*	*	*	*	*	9a48
18340	*	*	*	*	*	*	*	4951	e4a591,eea9b6	4951,ea76	00004951,0000ea76	9a49	*	*	*	*	*	9a49
18341	*	*	*	*	*	*	*	9417	e99097,eea9b8	9417,ea78	00009417,0000ea78	9a4b	*	*	*	*	*	9a4b
18342	*	*	*	*	*	*	*	941d	e9909d,eea9ba	941d,ea7a	0000941d,0000ea7a	9a4d	*	*	*	*	*	9a4d
18343	*	*	*	*	*	*	*	942d	e990ad,eea9bb	942d,ea7b	0000942d,0000ea7b	9a4e	*	*	*	*	*	9a4e
18344	*	*	*	*	*	*	*	943e	e990be,eea9bc	943e,ea7c	0000943e,0000ea7c	9a4f	*	*	*	*	*	9a4f
18345	*	*	*	*	*	*	*	496a	e4a5aa,eea9bd	496a,ea7d	0000496a,0000ea7d	9a50	*	*	*	*	*	9a50
18346	*	*	*	*	*	*	*	9454	e99194,eea9be	9454,ea7e	00009454,0000ea7e	9a51	*	*	*	*	*	9a51
18347	*	*	*	*	*	*	*	9479	e991b9,eea9bf	9479,ea7f	00009479,0000ea7f	9a52	*	*	*	*	*	9a52
18348	*	*	*	*	*	*	*	952d	e994ad,eeaa80	952d,ea80	0000952d,0000ea80	9a53	*	*	*	*	*	9a53
18349	*	*	*	*	*	*	*	95a2	e996a2,eeaa81	95a2,ea81	000095a2,0000ea81	9a54	*	*	*	*	*	9a54
18350	*	*	*	*	*	*	*	49a7	e4a6a7,eeaa82	49a7,ea82	000049a7,0000ea82	9a55	*	*	*	*	*	9a55
18351	*	*	*	*	*	*	*	95f4	e997b4,eeaa83	95f4,ea83	000095f4,0000ea83	9a56	*	*	*	*	*	9a56
18352	*	*	*	*	*	*	*	9633	e998b3,eeaa84	9633,ea84	00009633,0000ea84	9a57	*	*	*	*	*	9a57
18353	*	*	*	*	*	*	*	49e5	e4a7a5,eeaa85	49e5,ea85	000049e5,0000ea85	9a58	*	*	*	*	*	9a58
18354	*	*	*	*	*	*	*	4a24	e4a8a4,eeaa87	4a24,ea87	00004a24,0000ea87	9a5a	*	*	*	*	*	9a5a
18355	*	*	*	*	*	*	*	9740	e99d80,eeaa88	9740,ea88	00009740,0000ea88	9a5b	*	*	*	*	*	9a5b
18356	*	*	*	*	*	*	*	4a35	e4a8b5,eeaa89	4a35,ea89	00004a35,0000ea89	9a5c	*	*	*	*	*	9a5c
18357	*	*	*	*	*	*	*	97b2	e99eb2,eeaa8a	97b2,ea8a	000097b2,0000ea8a	9a5d	*	*	*	*	*	9a5d
18358	*	*	*	*	*	*	*	97c2	e99f82,eeaa8b	97c2,ea8b	000097c2,0000ea8b	9a5e	*	*	*	*	*	9a5e
18359	*	*	*	*	*	*	*	4ae4	e4aba4,eeaa8d	4ae4,ea8d	00004ae4,0000ea8d	9a60	*	*	*	*	*	9a60
18360	*	*	*	*	*	*	*	98b9	e9a2b9,eeaa8f	98b9,ea8f	000098b9,0000ea8f	9a62	*	*	*	*	*	9a62
18361	*	*	*	*	*	*	*	4b19	e4ac99,eeaa90	4b19,ea90	00004b19,0000ea90	9a63	*	*	*	*	*	9a63
18362	*	*	*	*	*	*	*	98f1	e9a3b1,eeaa91	98f1,ea91	000098f1,0000ea91	9a64	*	*	*	*	*	9a64
18363	*	*	*	*	*	*	*	5844	e5a184,eeaa92	5844,ea92	00005844,0000ea92	9a65	*	*	*	*	*	9a65
18364	*	*	*	*	*	*	*	9919	e9a499,eeaa94	9919,ea94	00009919,0000ea94	9a67	*	*	*	*	*	9a67
18365	*	*	*	*	*	*	*	9937	e9a4b7,eeaa97	9937,ea97	00009937,0000ea97	9a6a	*	*	*	*	*	9a6a
18366	*	*	*	*	*	*	*	995d	e9a59d,eeaa99	995d,ea99	0000995d,0000ea99	9a6c	*	*	*	*	*	9a6c
18367	*	*	*	*	*	*	*	*	e9a5a2,eeaa9a	9962,ea9a	00009962,0000ea9a	9a6d	*	*	*	*	*	9a6d
18368	*	*	*	*	*	*	*	4b70	e4adb0,eeaa9b	4b70,ea9b	00004b70,0000ea9b	9a6e	*	*	*	*	*	9a6e
18369	*	*	*	*	*	*	*	99c5	e9a785,eeaa9c	99c5,ea9c	000099c5,0000ea9c	9a6f	*	*	*	*	*	9a6f
18370	*	*	*	*	*	*	*	4b9d	e4ae9d,eeaa9d	4b9d,ea9d	00004b9d,0000ea9d	9a70	*	*	*	*	*	9a70
18371	*	*	*	*	*	*	*	9a3c	e9a8bc,eeaa9e	9a3c,ea9e	00009a3c,0000ea9e	9a71	*	*	*	*	*	9a71
18372	*	*	*	*	*	*	*	9b0f	e9ac8f,eeaa9f	9b0f,ea9f	00009b0f,0000ea9f	9a72	*	*	*	*	*	9a72
18373	*	*	*	*	*	*	*	9b69	e9ada9,eeaaa1	9b69,eaa1	00009b69,0000eaa1	9a74	*	*	*	*	*	9a74
18374	*	*	*	*	*	*	*	9bdd	e9af9d,eeaaa3	9bdd,eaa3	00009bdd,0000eaa3	9a76	*	*	*	*	*	9a76
18375	*	*	*	*	*	*	*	9bf1	e9afb1,eeaaa4	9bf1,eaa4	00009bf1,0000eaa4	9a77	*	*	*	*	*	9a77
18376	*	*	*	*	*	*	*	9bf4	e9afb4,eeaaa5	9bf4,eaa5	00009bf4,0000eaa5	9a78	*	*	*	*	*	9a78
18377	*	*	*	*	*	*	*	4c6d	e4b1ad,eeaaa6	4c6d,eaa6	00004c6d,0000eaa6	9a79	*	*	*	*	*	9a79
18378	*	*	*	*	*	*	*	9c20	e9b0a0,eeaaa7	9c20,eaa7	00009c20,0000eaa7	9a7a	*	*	*	*	*	9a7a
18379	*	*	*	*	*	*	*	376f	e39daf,eeaaa8	376f,eaa8	0000376f,0000eaa8	9a7b	*	*	*	*	*	9a7b
18380	*	*	*	*	*	*	*	eaa9	f0a1af82,eeaaa9	d846dfc2,eaa9	00021bc2,0000eaa9	9a7c	*	*	*	*	*	9a7c
18381	*	*	*	*	*	*	*	9d49	e9b589,eeaaaa	9d49,eaaa	00009d49,0000eaaa	9a7d	*	*	*	*	*	9a7d
18382	*	*	*	*	*	*	*	9efe	e9bbbe,eeaaac	9efe,eaac	00009efe,0000eaac	9aa1	*	*	*	*	*	9aa1
18383	*	*	*	*	*	*	*	5650	e59990,eeaaad	5650,eaad	00005650,0000eaad	9aa2	*	*	*	*	*	9aa2
18384	*	*	*	*	*	*	*	9dbd	e9b6bd,eeaaaf	9dbd,eaaf	00009dbd,0000eaaf	9aa4	*	*	*	*	*	9aa4
18385	*	*	*	*	*	*	*	9dfc	e9b7bc,eeaab1	9dfc,eab1	00009dfc,0000eab1	9aa6	*	*	*	*	*	9aa6
18386	*	*	*	*	*	*	*	94f6	e993b6,eeaab2	94f6,eab2	000094f6,0000eab2	9aa7	*	*	*	*	*	9aa7
18387	*	*	*	*	*	*	*	8fb6	e8beb6,eeaab3	8fb6,eab3	00008fb6,0000eab3	9aa8	*	*	*	*	*	9aa8
18388	*	*	*	*	*	*	*	9eb1	e9bab1,eeaab6	9eb1,eab6	00009eb1,0000eab6	9aab	*	*	*	*	*	9aab
18389	*	*	*	*	*	*	*	9ebd	e9babd,eeaab7	9ebd,eab7	00009ebd,0000eab7	9aac	*	*	*	*	*	9aac
18390	*	*	*	*	*	*	*	9ec6	e9bb86,eeaab8	9ec6,eab8	00009ec6,0000eab8	9aad	*	*	*	*	*	9aad
18391	*	*	*	*	*	*	*	94dc	e9939c,eeaab9	94dc,eab9	000094dc,0000eab9	9aae	*	*	*	*	*	9aae
18392	*	*	*	*	*	*	*	9ee2	e9bba2,eeaaba	9ee2,eaba	00009ee2,0000eaba	9aaf	*	*	*	*	*	9aaf
18393	*	*	*	*	*	*	*	9ef1	e9bbb1,eeaabb	9ef1,eabb	00009ef1,0000eabb	9ab0	*	*	*	*	*	9ab0
18394	*	*	*	*	*	*	*	9ef8	e9bbb8,eeaabc	9ef8,eabc	00009ef8,0000eabc	9ab1	*	*	*	*	*	9ab1
18395	*	*	*	*	*	*	*	9f44	e9bd84,eeaabe	9f44,eabe	00009f44,0000eabe	9ab3	*	*	*	*	*	9ab3
18396	*	*	*	*	*	*	*	eabf	f0a08294,eeaabf	d840dc94,eabf	00020094,0000eabf	9ab4	*	*	*	*	*	9ab4
18397	*	*	*	*	*	*	*	eac0	f0a08ab7,eeab80	d840deb7,eac0	000202b7,0000eac0	9ab5	*	*	*	*	*	9ab5
18398	*	*	*	*	*	*	*	eac1	f0a08ea0,eeab81	d840dfa0,eac1	000203a0,0000eac1	9ab6	*	*	*	*	*	9ab6
